debugkSKmd:debugHCqcB,4,1473360124449,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1015, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,5,1473360226244,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,6,1473360227443,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1193, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,7,1473360402373,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 174926, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,8,1473360402963,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 586, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,9,1473360404621,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1655, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,10,1473360529427,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,11,1473360530784,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1354, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,12,1473360531695,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 906, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,13,1473360532214,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 517, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,14,1473360533086,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 870, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,15,1473360607849,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,16,1473360608859,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1006, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,17,1473360609394,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 530, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
